 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
   3.56100 ,     0.848040374209417E+01 ,    -0.142905275407143E+02 ,    -0.552925849916306E+01 ,     0.839037791700359E+01 ,     0.470064581824564E+01 ,    -0.837417193713578E+00 , 
   3.58100 ,     0.898490154381925E+01 ,    -0.158046671407538E+02 ,    -0.510575954891584E+01 ,     0.888817118347380E+01 ,     0.507328901909809E+01 ,    -0.392148786476586E+00 , 
   3.60100 ,     0.899541624221321E+01 ,    -0.168171764727881E+02 ,    -0.450857900205657E+01 ,     0.889707211212632E+01 ,     0.527704816676665E+01 ,     0.379589649806947E-02 , 
   3.62100 ,     0.852906677589813E+01 ,    -0.172336271274519E+02 ,    -0.380189174420044E+01 ,     0.843427055163709E+01 ,     0.529241840203657E+01 ,     0.313742018912392E+00 , 
   3.64100 ,     0.764138314681390E+01 ,    -0.169898660150249E+02 ,    -0.305439711384506E+01 ,     0.755494186387183E+01 ,     0.511064354111076E+01 ,     0.510752334615385E+00 , 
   3.66100 ,     0.642136395764010E+01 ,    -0.160582147479883E+02 ,    -0.233375266573502E+01 ,     0.634732697933071E+01 ,     0.473407066383322E+01 ,     0.579657128031036E+00 , 
   3.68100 ,     0.498368294973466E+01 ,    -0.144511456897618E+02 ,    -0.170124407154319E+01 ,     0.492499717956219E+01 ,     0.417583247465680E+01 ,     0.517985019696915E+00 , 
   3.70100 ,     0.345873034559356E+01 ,    -0.122220609543274E+02 ,    -0.120711641044114E+01 ,     0.341698501019168E+01 ,     0.345889592522080E+01 ,     0.335742371278190E+00 , 
   3.72100 ,     0.198135795186737E+01 ,    -0.946303562682461E+01 ,    -0.886931778641092E+00 ,     0.195664304122578E+01 ,     0.261455371822265E+01 ,     0.540893250543537E-01 , 
   3.74100 ,     0.679303533483370E+00 ,    -0.629963716638337E+01 ,    -0.759228455512290E+00 ,     0.670196496980807E+00 ,     0.168046720326322E+01 ,    -0.296945340501039E+00 , 
   3.76100 ,    -0.337708683181326E+00 ,    -0.288317747302703E+01 ,    -0.824645457601171E+00 ,    -0.334024325257001E+00 ,     0.698393027945779E+00 ,    -0.681488240566139E+00 , 
   3.78100 ,    -0.987259506982730E+00 ,     0.619029077312161E+00 ,    -0.106655261887689E+01 ,    -0.974751427692044E+00 ,    -0.288259458389205E+00 ,    -0.106130246352024E+01 , 
   3.80100 ,    -0.122113134845768E+01 ,     0.403465843690776E+01 ,    -0.145310076309938E+01 ,    -0.120457031072946E+01 ,    -0.123688815186001E+01 ,    -0.139940960145394E+01 , 
   3.82100 ,    -0.102923456353999E+01 ,     0.719776957584607E+01 ,    -0.194048959142149E+01 ,    -0.101376921520136E+01 ,    -0.210802828938102E+01 ,    -0.166353011873590E+01 , 
   3.84100 ,    -0.440247703641504E+00 ,     0.995971023189847E+01 ,    -0.247715232081357E+01 ,    -0.430937735946293E+00 ,    -0.286741902473444E+01 ,    -0.182904076307416E+01 , 
   3.86100 ,     0.481059858904333E+00 ,     0.121986883348272E+02 ,    -0.300848400112503E+01 ,     0.479712500881370E+00 ,    -0.348769392421789E+01 ,    -0.188119459499566E+01 , 
   3.88100 ,     0.163956999389337E+01 ,     0.138272732149497E+02 ,    -0.348170065314132E+01 ,     0.162405132463254E+01 ,    -0.394960982444533E+01 ,    -0.181641723007328E+01 , 
   3.90100 ,     0.291810957769447E+01 ,     0.147972645936452E+02 ,    -0.385041198153477E+01 ,     0.288624735558791E+01 ,    -0.424275945536561E+01 ,    -0.164257592230640E+01 , 
   3.92100 ,     0.418756950586606E+01 ,     0.151015884093190E+02 ,    -0.407852148209645E+01 ,     0.413877872910224E+01 ,    -0.436574608232154E+01 ,    -0.137820885625250E+01 , 
   3.94100 ,     0.531797351694238E+01 ,     0.147731273280475E+02 ,    -0.414313132877703E+01 ,     0.525337060746859E+01 ,    -0.432583110726052E+01 ,    -0.105079260563486E+01 , 
   3.96100 ,     0.618954901224955E+01 ,     0.138806484336165E+02 ,    -0.403621979328407E+01 ,     0.611192260942480E+01 ,    -0.413809617227724E+01 ,    -0.694208431235471E+00 , 
   3.98100 ,     0.670286164990481E+01 ,     0.125222287047289E+02 ,    -0.376496817011058E+01 ,     0.661650006311414E+01 ,    -0.382418814980003E+01 ,    -0.345635984092699E+00 , 
   4.00100 ,     0.678716527982143E+01 ,     0.108167796126604E+02 ,    -0.335073274468876E+01 ,     0.669755291959466E+01 ,    -0.341073712345047E+01 ,    -0.421504593334921E-01 , 
   4.02100 ,     0.640628009360892E+01 ,     0.889441806669906E+01 ,    -0.282677500381014E+01 ,     0.631968655030798E+01 ,    -0.292755307400874E+01 ,     0.182677472764216E+00 , 
   4.04100 ,     0.556152994812680E+01 ,     0.688650954148769E+01 ,    -0.223496993892971E+01 ,     0.548452482238008E+01 ,    -0.240571589529955E+01 ,     0.301882230718295E+00 , 
   4.06100 ,     0.429152523319390E+01 ,     0.491621419663928E+01 ,    -0.162179883597577E+01 ,     0.423045850682350E+01 ,    -0.187567538273799E+01 ,     0.297635599031909E+00 , 
   4.08100 ,     0.266884797607607E+01 ,     0.309029848195936E+01 ,    -0.103399206686417E+01 ,     0.262933904238914E+01 ,    -0.136547314857311E+01 ,     0.162992557357517E+00 , 
   4.10100 ,     0.793957705079416E+00 ,     0.149284008734563E+01 ,    -0.514214192160658E+00 ,     0.780435836337462E+00 ,    -0.899187549962550E+00 ,    -0.972987625514379E-01 , 
   4.12100 ,    -0.121313241890036E+01 ,     0.181266110323868E+00 ,    -0.971760645993701E-01 ,    -0.119779740075634E+01 ,    -0.495686489023655E+00 ,    -0.466991596094070E+00 , 
   4.14100 ,    -0.322267893015520E+01 ,    -0.815059267811970E+00 ,     0.193482510145235E+00 ,    -0.317742437571843E+01 ,    -0.167752414038071E+00 ,    -0.919522222629738E+00 , 
   4.16100 ,    -0.510568480487097E+01 ,    -0.149371957730090E+01 ,     0.347266849198425E+00 ,    -0.503136004734858E+01 ,     0.783797508913095E-01 ,    -0.142007778299166E+01 , 
   4.18100 ,    -0.674414177052026E+01 ,    -0.187585613962847E+01 ,     0.367679713307820E+00 ,    -0.664346069754300E+01 ,     0.243056350589013E+00 ,    -0.192837479817310E+01 , 
   4.20100 ,    -0.804018490596569E+01 ,    -0.200095833705043E+01 ,     0.271782614077016E+00 ,    -0.791752980109325E+01 ,     0.332820685083929E+00 ,    -0.240191398711504E+01 , 
   4.22100 ,    -0.892341307078306E+01 ,    -0.192044382236517E+01 ,     0.885114905319816E-01 ,    -0.878450581682401E+01 ,     0.359645518606727E+00 ,    -0.279943828736913E+01 , 
   4.24100 ,    -0.935579740471250E+01 ,    -0.169073202051332E+01 ,    -0.144097843876445E+00 ,    -0.920726538627271E+01 ,     0.339839540225311E+00 ,    -0.308430560092225E+01 , 
   4.26100 ,    -0.933381522717560E+01 ,    -0.136653844411047E+01 ,    -0.382523269917869E+00 ,    -0.918268819897040E+01 ,     0.292703594141819E+00 ,    -0.322749676475745E+01 , 
   4.28100 ,    -0.888768888932584E+01 ,    -0.995070470528078E+00 ,    -0.581884425597795E+00 ,    -0.874086891009350E+01 ,     0.239026612448293E+00 ,    -0.321001156646308E+01 , 
   4.30100 ,    -0.807785721256299E+01 ,    -0.611692419343087E+00 ,    -0.700216241053594E+00 ,    -0.794160596903703E+01 ,     0.199519933144502E+00 ,    -0.302445832344497E+01 , 
   4.32100 ,    -0.698903966642981E+01 ,    -0.237460388220449E+00 ,    -0.702506987857501E+00 ,    -0.686852592764659E+01 ,     0.193291549530347E+00 ,    -0.267571097676718E+01 , 
   4.34100 ,    -0.572245068444247E+01 ,     0.121278092279975E+00 ,    -0.564141417771890E+00 ,    -0.562139536495042E+01 ,     0.236458595787497E+00 ,    -0.218058590750264E+01 , 
   4.36100 ,    -0.438686716691569E+01 ,     0.471247739570643E+00 ,    -0.273442540567265E+00 ,    -0.430731499044849E+01 ,     0.340987138815916E+00 ,    -0.156657210027305E+01 , 
   4.38100 ,    -0.308933469905765E+01 ,     0.828819776625621E+00 ,     0.166914757339536E+00 ,    -0.303157047642319E+01 ,     0.513833569827029E+00 ,    -0.869726005308125E+00 , 
   4.40100 ,    -0.192631141143088E+01 ,     0.121523734359377E+01 ,     0.739745799063444E+00 ,    -0.188892643083489E+01 ,     0.756442357673726E+00 ,    -0.131910028572269E+00 , 
   4.42100 ,    -0.975992899500961E+00 ,     0.165108098387411E+01 ,     0.141447136342256E+01 ,    -0.956093962854523E+00 ,     0.106463173694013E+01 ,     0.602394519807141E+00 , 
   4.44100 ,    -0.292443328467234E+00 ,     0.215065145596344E+01 ,     0.214941229338058E+01 ,    -0.285984682287108E+00 ,     0.142887342019599E+01 ,     0.128943711256812E+01 , 
   4.46100 ,     0.980117728736648E-01 ,     0.271696610849083E+01 ,     0.289506699175574E+01 ,     0.958038984242305E-01 ,     0.183494620713560E+01 ,     0.188943760429598E+01 , 
   4.48100 ,     0.197880802578997E+00 ,     0.333801199242620E+01 ,     0.359809017516986E+01 ,     0.192029200727547E+00 ,     0.226491808818755E+01 ,     0.236945599801583E+01 , 
   4.50100 ,     0.370616982053465E-01 ,     0.398477802161204E+01 ,     0.420563100258768E+01 ,     0.323474094207591E-01 ,     0.269838879273893E+01 ,     0.270566703011759E+01 , 
   4.52100 ,    -0.330949839511568E+00 ,     0.461141071238596E+01 ,     0.466965850331547E+01 ,    -0.330446641077985E+00 ,     0.311390629838295E+01 ,     0.288486687604623E+01 , 
   4.54100 ,    -0.834808595430277E+00 ,     0.515761989900879E+01 ,     0.495090460767816E+01 ,    -0.826095635610806E+00 ,     0.349045796907300E+01 ,     0.290510553672343E+01 , 
   4.56100 ,    -0.139247321670342E+01 ,     0.555322308509242E+01 ,     0.502208967140390E+01 ,    -0.137392721809199E+01 ,     0.380893077507875E+01 ,     0.277541259555170E+01 , 
   4.58100 ,    -0.191910427036923E+01 ,     0.572448278415785E+01 ,     0.487015899725255E+01 ,    -0.189062176582831E+01 ,     0.405343609767451E+01 ,     0.251465971695414E+01 , 
   4.60100 ,    -0.233499716059874E+01 ,     0.560168349120646E+01 ,     0.449734577627164E+01 ,    -0.229800229789162E+01 ,     0.421240308131282E+01 ,     0.214967411934127E+01 , 
   4.62100 ,    -0.257285347784947E+01 ,     0.512723492295380E+01 ,     0.392097835713925E+01 ,    -0.253016279606385E+01 ,     0.427935998552478E+01 ,     0.171277741471154E+01 , 
   4.64100 ,    -0.258376802907885E+01 ,     0.426349289264115E+01 ,     0.317205873452348E+01 ,    -0.253932486040875E+01 ,     0.425334460219557E+01 ,     0.123896875617312E+01 , 
   4.66100 ,    -0.234143507572529E+01 ,     0.299946990458131E+01 ,     0.229274502782860E+01 ,    -0.229993775133071E+01 ,     0.413891114974514E+01 ,     0.762996642897541E+00 , 
   4.68100 ,    -0.184424407607266E+01 ,     0.135566858336991E+01 ,     0.133296422207626E+01 ,    -0.181070148046037E+01 ,     0.394573033729937E+01 ,     0.316568126439875E+00 , 
   4.70100 ,    -0.111512710184614E+01 ,    -0.613590773475235E+00 ,     0.346454422242388E+00 ,    -0.109438150661281E+01 ,     0.368780942419908E+01 ,    -0.740725342905633E-01 , 
   4.72100 ,    -0.199219815012040E+00 ,    -0.282077242819488E+01 ,    -0.613417958520822E+00 ,    -0.195479773809054E+00 ,     0.338238785682189E+01 ,    -0.389999806144230E+00 , 
   4.74100 ,     0.840412136649048E+00 ,    -0.514882674383492E+01 ,    -0.149770518842057E+01 ,     0.823986977988238E+00 ,     0.304858924417799E+01 ,    -0.620753590836751E+00 , 
   4.76100 ,     0.192856558651159E+01 ,    -0.745787872754649E+01 ,    -0.226544488703804E+01 ,     0.189019052768856E+01 ,     0.270593003234347E+01 ,    -0.764696478310867E+00 , 
   4.78100 ,     0.298467145751021E+01 ,    -0.959450730082105E+01 ,    -0.288644846250112E+01 ,     0.292414428350486E+01 ,     0.237279761517092E+01 ,    -0.828570772933914E+00 , 
   4.80100 ,     0.392993161924255E+01 ,    -0.114029591225338E+02 ,    -0.334308584855980E+01 ,     0.384870275926009E+01 ,     0.206501464195543E+01 ,    -0.826313879757108E+00 , 
   4.82100 ,     0.469418816631547E+01 ,    -0.127374296975638E+02 ,    -0.363093278188404E+01 ,     0.459528669659789E+01 ,     0.179460143560401E+01 ,    -0.777253991207362E+00 , 
   4.84100 ,     0.522192905342789E+01 ,    -0.134744031839083E+02 ,    -0.375824955343067E+01 ,     0.510975045075445E+01 ,     0.156883488130143E+01 ,    -0.703860034425598E+00 , 
   4.86100 ,     0.547692206155011E+01 ,    -0.135239859705544E+02 ,    -0.374436463819349E+01 ,     0.535689575369226E+01 ,     0.138968074011788E+01 ,    -0.629256218710768E+00 , 
   4.88100 ,     0.544509957015377E+01 ,    -0.128392056718369E+02 ,    -0.361713353470627E+01 ,     0.532326486011893E+01 ,     0.125364858321026E+01 ,    -0.574729328199768E+00 , 
   4.90100 ,     0.513547723153469E+01 ,    -0.114223764543434E+02 ,    -0.340972392703932E+01 ,     0.501800417327696E+01 ,     0.115208647223693E+01 ,    -0.557454812609321E+00 , 
   4.92100 ,     0.457906567389166E+01 ,    -0.932784504690729E+01 ,    -0.315703579661664E+01 ,     0.447176225360979E+01 ,     0.107189856601379E+01 ,    -0.588646118892531E+00 , 
   4.94100 ,     0.382591006063233E+01 ,    -0.666071311513305E+01 ,    -0.289209434811167E+01 ,     0.373375818189917E+01 ,     0.996635654434490E+00 ,    -0.672292615274532E+00 , 
   4.96100 ,     0.294055234037098E+01 ,    -0.357145819025316E+01 ,    -0.264275211171371E+01 ,     0.286731253693034E+01 ,     0.907878846643084E+00 ,    -0.804598390362434E+00 , 
   4.98100 ,     0.199634168774816E+01 ,    -0.246719740908067E+00 ,    -0.242900464264963E+01 ,     0.194426043665501E+01 ,     0.786812689921826E+00 ,    -0.974171825277494E+00 , 
   5.00100 ,     0.106910919026465E+01 ,     0.310315026605894E+01 ,    -0.226116488259446E+01 ,     0.103875371707255E+01 ,     0.615867863760647E+00 ,    -0.116294954945568E+01 , 
   5.02100 ,     0.230766273412940E+00 ,     0.625888106638410E+01 ,    -0.213905994777506E+01 ,     0.221000632609309E+00 ,     0.380306678178609E+00 ,    -0.134777390109630E+01 , 
   5.04100 ,    -0.456620036580132E+00 ,     0.900830507729640E+01 ,    -0.205231828699196E+01 ,    -0.448516073367225E+00 ,     0.696275801971960E-01 ,    -0.150248582279962E+01 , 
   5.06100 ,    -0.945776409517622E+00 ,     0.111623556571873E+02 ,    -0.198171351279354E+01 ,    -0.923856437625194E+00 ,    -0.321322382748330E+00 ,    -0.160035007034576E+01 , 
   5.08100 ,    -0.120779515042457E+01 ,     0.125697537004003E+02 ,    -0.190143295344392E+01 ,    -0.117708526424213E+01 ,    -0.791616596514348E+00 ,    -0.161660046912430E+01 , 
   5.10100 ,    -0.123405625285845E+01 ,     0.131291690402407E+02 ,    -0.178205297936898E+01 ,    -0.120011559803481E+01 ,    -0.133396006746851E+01 ,    -0.153088211163124E+01 , 
   5.12100 ,    -0.103637698831017E+01 ,     0.127978190658938E+02 ,    -0.159393718274432E+01 ,    -0.100481760475321E+01 ,    -0.193486968021714E+01 ,    -0.132937567411734E+01 , 
   5.14100 ,    -0.645423300678836E+00 ,     0.115957340786422E+02 ,    -0.131073347732077E+01 ,    -0.621430281698526E+00 ,    -0.257531444662386E+01 ,    -0.100641563703257E+01 , 
   5.16100 ,    -0.107567071987112E+00 ,     0.960525588597938E+01 ,    -0.912635739558010E+00 ,    -0.954596293789788E-01 ,    -0.323177130514491E+01 ,    -0.565456771716281E+00 , 
   5.18100 ,     0.519496916397243E+00 ,     0.696571579513646E+01 ,    -0.389095671915792E+00 ,     0.516626844465267E+00 ,    -0.387762015913437E+01 ,    -0.192981179535538E-01 , 
   5.20100 ,     0.117196168888153E+01 ,     0.386362927519547E+01 ,     0.259280667794271E+00 ,     0.115250373750530E+01 ,    -0.448477604561827E+01 ,     0.610463877798658E+00 , 
   5.22100 ,     0.178547384319536E+01 ,     0.519114413891059E+00 ,     0.101984414170359E+01 ,     0.174942644285896E+01 ,    -0.502543868885528E+01 ,     0.129471667642354E+01 , 
   5.24100 ,     0.230056493109030E+01 ,    -0.283044145663181E+01 ,     0.186812323946397E+01 ,     0.224952663965191E+01 ,    -0.547383162779707E+01 ,     0.199874950317715E+01 , 
   5.26100 ,     0.266748562472790E+01 ,    -0.594820526850739E+01 ,     0.276915540390663E+01 ,     0.260451353368551E+01 ,    -0.580780522750825E+01 ,     0.268465667238176E+01 , 
   5.28100 ,     0.285004641303795E+01 ,    -0.861581366018691E+01 ,     0.367982914182858E+01 ,     0.277939592838164E+01 ,    -0.601018995293610E+01 ,     0.331403491536455E+01 , 
   5.30100 ,     0.282816811670915E+01 ,    -0.106499590765643E+02 ,     0.455204456839129E+01 ,     0.275493831487333E+01 ,    -0.606980722600172E+01 ,     0.385075894935803E+01 , 
   5.32100 ,     0.259896829304945E+01 ,    -0.119163187811131E+02 ,     0.533642433576290E+01 ,     0.252868466234271E+01 ,    -0.598207318753164E+01 ,     0.426361325460381E+01 , 
   5.34100 ,     0.217634406421313E+01 ,    -0.123397025408148E+02 ,     0.598625483996334E+01 ,     0.211451512214691E+01 ,    -0.574916334120947E+01 ,     0.452857018990744E+01 , 
   5.36100 ,     0.158914573661415E+01 ,    -0.119095922831032E+02 ,     0.646131389597260E+01 ,     0.154083139479954E+01 ,    -0.537974058658301E+01 ,     0.463053402756339E+01 , 
   5.38100 ,     0.878156846998484E+00 ,    -0.106806146083649E+02 ,     0.673124790281377E+01 ,     0.847584409732041E+00 ,    -0.488828263560117E+01 ,     0.456441463879321E+01 , 
   5.40100 ,     0.921944619996925E-01 ,    -0.876789462398540E+01 ,     0.677819834759378E+01 ,     0.824530282985127E-01 ,    -0.429407445468628E+01 ,     0.433544961072358E+01 , 
   5.42100 ,    -0.716289498607365E+00 ,    -0.633765354537849E+01 ,     0.659844110702004E+01 ,    -0.703453191504828E+00 ,    -0.361995474819363E+01 ,     0.395875484486176E+01 , 
   5.44100 ,    -0.149569460361001E+01 ,    -0.359379855767536E+01 ,     0.620288679755295E+01 ,    -0.145996545920065E+01 ,    -0.289092074162294E+01 ,     0.345814601629685E+01 , 
   5.46100 ,    -0.219944220994069E+01 ,    -0.761579396196729E+00 ,     0.561638891621523E+01 ,    -0.214190830516231E+01 ,    -0.213270151354935E+01 ,     0.286433146524335E+01 , 
   5.48100 ,    -0.278947001582671E+01 ,     0.193037526246939E+01 ,     0.487591000005984E+01 ,    -0.271248407140055E+01 ,    -0.137040657525506E+01 ,     0.221262635118194E+01 , 
   5.50100 ,    -0.323876656429349E+01 ,     0.426819722324261E+01 ,     0.402769536732981E+01 ,    -0.314571460916808E+01 ,    -0.627343869469412E+00 ,     0.154037422921109E+01 , 
   5.52100 ,    -0.353276046446782E+01 ,     0.606963677751130E+01 ,     0.312369041198533E+01 ,    -0.342776268142533E+01 ,     0.759187880579237E-01 ,     0.884282743457296E+00 , 
   5.54100 ,    -0.366949214071490E+01 ,     0.719828880940580E+01 ,     0.221750328009777E+01 ,    -0.355706608838428E+01 ,     0.722200545594912E+00 ,     0.277883369664099E+00 , 
   5.56100 ,    -0.365861218942474E+01 ,     0.757405404503108E+01 ,     0.136025426194768E+01 ,    -0.354333084384917E+01 ,     0.129804319714999E+01 ,    -0.250688951835962E+00 , 
   5.58100 ,    -0.351935912618381E+01 ,     0.717901266692245E+01 ,     0.596662925632333E+00 ,    -0.340553531574657E+01 ,     0.179374547865774E+01 ,    -0.680430441019190E+00 , 
   5.60100 ,    -0.327776058114700E+01 ,     0.605826448847998E+01 ,    -0.382969243969414E-01 ,    -0.316918553823548E+01 ,     0.220313258333910E+01 ,    -0.998594645402330E+00 , 
