 Q (1/Ang),S-S  ,S-F  ,F-F  
  21.91031 ,     0.305502540616502E-01 ,     0.355562404066479E-01 ,    -0.221663934670193E-01 , 
  21.93031 ,     0.219640973260588E-01 ,     0.328557036149871E-01 ,    -0.219349178304583E-01 , 
  21.95031 ,     0.127415066425398E-01 ,     0.297309684630005E-01 ,    -0.216530746679171E-01 , 
  21.97031 ,     0.301815811667277E-02 ,     0.262157484665622E-01 ,    -0.213366707811202E-01 , 
  21.99031 ,    -0.705530360176024E-02 ,     0.223534962412068E-01 ,    -0.210018465141671E-01 , 
  22.01031 ,    -0.173159342041675E-01 ,     0.181962197850360E-01 ,    -0.206646638499015E-01 , 
  22.03032 ,    -0.275966385088172E-01 ,     0.138008329677215E-01 ,    -0.203405308926404E-01 , 
  22.05032 ,    -0.377089351317951E-01 ,     0.923648200018781E-02 ,    -0.200444286361873E-01 , 
  22.07032 ,    -0.474774857075105E-01 ,     0.456959709729451E-02 ,    -0.197895279055910E-01 , 
  22.09032 ,    -0.567231631075430E-01 ,    -0.129208622950109E-03 ,    -0.195874794544796E-01 , 
  22.11032 ,    -0.652719745366225E-01 ,    -0.478912302347392E-02 ,    -0.194479114297036E-01 , 
  22.13032 ,    -0.729588067324963E-01 ,    -0.934096028169827E-02 ,    -0.193781406240802E-01 , 
  22.15032 ,    -0.796310520822140E-01 ,    -0.137189203181367E-01 ,    -0.193829396933569E-01 , 
  22.17032 ,    -0.851520275265617E-01 ,    -0.178622345245539E-01 ,    -0.194643676648243E-01 , 
  22.19032 ,    -0.894041021892958E-01 ,    -0.217166537145154E-01 ,    -0.196216694357567E-01 , 
  22.21032 ,    -0.922914559309290E-01 ,    -0.252357391546360E-01 ,    -0.198512481478614E-01 , 
  22.23032 ,    -0.937423993341054E-01 ,    -0.283819235348397E-01 ,    -0.201467123786298E-01 , 
  22.25032 ,    -0.937111957693450E-01 ,    -0.311273156183294E-01 ,    -0.204989980657767E-01 , 
  22.27032 ,    -0.921793379065674E-01 ,    -0.334542298703960E-01 ,    -0.208965630334368E-01 , 
  22.29032 ,    -0.891562440270260E-01 ,    -0.353554303756972E-01 ,    -0.213256499762966E-01 , 
  22.31032 ,    -0.846793534153857E-01 ,    -0.368340865807945E-01 ,    -0.217706118377391E-01 , 
  22.33032 ,    -0.788136146103790E-01 ,    -0.379034466029546E-01 ,    -0.222142917455303E-01 , 
  22.35032 ,    -0.716503749874625E-01 ,    -0.385862417905926E-01 ,    -0.226384480950582E-01 , 
  22.37032 ,    -0.633056946553148E-01 ,    -0.389138436778808E-01 ,    -0.230242140417832E-01 , 
  22.39032 ,    -0.539181215927266E-01 ,    -0.389252012347707E-01 ,    -0.233525796209145E-01 , 
  22.41032 ,    -0.436459779714753E-01 ,    -0.386655921849615E-01 ,    -0.236048839850491E-01 , 
  22.43032 ,    -0.326642193677293E-01 ,    -0.381852269866483E-01 ,    -0.237633048625423E-01 , 
  22.45033 ,    -0.211550893134224E-01 ,    -0.375373913962694E-01 ,    -0.238113261612895E-01 , 
  22.47033 ,    -0.932763454355995E-02 ,    -0.367782683348204E-01 ,    -0.237341420450978E-01 , 
  22.49033 ,     0.262091415077464E-02 ,    -0.359633766577157E-01 ,    -0.235192172957168E-01 , 
  22.51033 ,     0.144863403459843E-01 ,    -0.351472686670263E-01 ,    -0.231564808069359E-01 , 
  22.53033 ,     0.260671413436289E-01 ,    -0.343817719288218E-01 ,    -0.226386715821014E-01 , 
  22.55033 ,     0.371685028939119E-01 ,    -0.337146327630119E-01 ,    -0.219615629404530E-01 , 
  22.57033 ,     0.476060973604582E-01 ,    -0.331883116519146E-01 ,    -0.211241116040186E-01 , 
  22.59033 ,     0.572096209163932E-01 ,    -0.328389622968908E-01 ,    -0.201285274182945E-01 , 
  22.61033 ,     0.658259923947235E-01 ,    -0.326956201104256E-01 ,    -0.189802615738180E-01 , 
  22.63033 ,     0.733221453148192E-01 ,    -0.327796193055482E-01 ,    -0.176879133754690E-01 , 
  22.65033 ,     0.795873551248811E-01 ,    -0.331042506392119E-01 ,    -0.162630577912997E-01 , 
  22.67033 ,     0.845350555506521E-01 ,    -0.336746644973831E-01 ,    -0.147199981419576E-01 , 
  22.69033 ,     0.881041108032080E-01 ,    -0.344880165992760E-01 ,    -0.130754503057807E-01 , 
  22.71033 ,     0.902595239297563E-01 ,    -0.355338463678897E-01 ,    -0.113481666570105E-01 , 
  22.73033 ,     0.909925754329416E-01 ,    -0.367946711780974E-01 ,    -0.955850957355952E-02 , 
  22.75033 ,     0.903204000735738E-01 ,    -0.382467734526978E-01 ,    -0.772798570098308E-02 , 
  22.77033 ,     0.882850231518875E-01 ,    -0.398611521124816E-01 ,    -0.587875320276910E-02 , 
  22.79033 ,     0.849518901912936E-01 ,    -0.416046053551962E-01 ,    -0.403311493449500E-02 , 
  22.81033 ,     0.804079355081273E-01 ,    -0.434409082678375E-01 ,    -0.221301083101333E-02 , 
  22.83033 ,     0.747592453557730E-01 ,    -0.453320464617559E-01 ,    -0.439522781846935E-03 , 
  22.85033 ,     0.681283799362697E-01 ,    -0.472394658200408E-01 ,     0.126759510902849E-02 , 
  22.87033 ,     0.606514253778383E-01 ,    -0.491252985839290E-01 ,     0.289034871590082E-02 , 
  22.89034 ,     0.524706137593221E-01 ,    -0.509544214037346E-01 ,     0.441362130081657E-02 , 
  22.91034 ,     0.437477833873493E-01 ,    -0.526918922122293E-01 ,     0.582250354525423E-02 , 
  22.93034 ,     0.346364389218312E-01 ,    -0.543093958364713E-01 ,     0.710712991390384E-02 , 
  22.95034 ,     0.252945918529748E-01 ,    -0.557823162078325E-01 ,     0.825976081996451E-02 , 
  22.97034 ,     0.158777010086783E-01 ,    -0.570912653762975E-01 ,     0.927567917475907E-02 , 
  22.99034 ,     0.653572610523622E-02 ,    -0.582224846575200E-01 ,     0.101532203562419E-01 , 
  23.01034 ,    -0.258956882582257E-02 ,    -0.591680395732512E-01 ,     0.108937231964753E-01 , 
  23.03034 ,    -0.113670075895086E-01 ,    -0.599258055952865E-01 ,     0.115014042128615E-01 , 
  23.05034 ,    -0.196780445376757E-01 ,    -0.604992485017160E-01 ,     0.119831593920665E-01 , 
  23.07034 ,    -0.274184232709510E-01 ,    -0.608970097872521E-01 ,     0.123482997873087E-01 , 
  23.09034 ,    -0.344994278429444E-01 ,    -0.611323138326849E-01 ,     0.126082289544828E-01 , 
  23.11034 ,    -0.408487143651692E-01 ,    -0.612222192401905E-01 ,     0.127760717814466E-01 , 
  23.13034 ,    -0.464107222911974E-01 ,    -0.611867417069904E-01 ,     0.128662655156207E-01 , 
  23.15034 ,    -0.511466757204197E-01 ,    -0.610478798885470E-01 ,     0.128941247337811E-01 , 
  23.17034 ,    -0.550341955084707E-01 ,    -0.608285787701702E-01 ,     0.128753925996149E-01 , 
  23.19034 ,    -0.580665525298868E-01 ,    -0.605516670298952E-01 ,     0.128257910039819E-01 , 
  23.21034 ,    -0.602516008652582E-01 ,    -0.602388056768238E-01 ,     0.127605820748085E-01 , 
  23.23034 ,    -0.616104367732298E-01 ,    -0.599094848643219E-01 ,     0.126941530832793E-01 , 
  23.25034 ,    -0.621758348919572E-01 ,    -0.595801042193151E-01 ,     0.126396359757441E-01 , 
  23.27034 ,    -0.619905170755175E-01 ,    -0.592631693457636E-01 ,     0.126085716513531E-01 , 
  23.29034 ,    -0.611053115368858E-01 ,    -0.589666334349297E-01 ,     0.126106277175981E-01 , 
  23.31034 ,    -0.595772605187032E-01 ,    -0.586934082615657E-01 ,     0.126533768311915E-01 , 
  23.33035 ,    -0.574665439611334E-01 ,    -0.584409413692846E-01 ,     0.127421974059903E-01 , 
  23.35035 ,    -0.548391685395156E-01 ,    -0.582016080844736E-01 ,     0.128799859592892E-01 , 
  23.37035 ,    -0.517588733652704E-01 ,    -0.579620680246635E-01 ,     0.130674052001036E-01 , 
  23.39035 ,    -0.482895330363119E-01 ,    -0.577040919367923E-01 ,     0.133027858452985E-01 , 
  23.41035 ,    -0.444928730602772E-01 ,    -0.574049449024742E-01 ,     0.135822800670459E-01 , 
  23.43035 ,    -0.404273224317540E-01 ,    -0.570380864047555E-01 ,     0.139000448327233E-01 , 
  23.45035 ,    -0.361471104776659E-01 ,    -0.565740363339774E-01 ,     0.142484812708191E-01 , 
  23.47035 ,    -0.317016210883878E-01 ,    -0.559813813505609E-01 ,     0.146185221038594E-01 , 
  23.49035 ,    -0.271350086015725E-01 ,    -0.552278911503202E-01 ,     0.149999578795798E-01 , 
  23.51035 ,    -0.224860708830458E-01 ,    -0.542817102066471E-01 ,     0.153817917037143E-01 , 
  23.53035 ,    -0.177883668128908E-01 ,    -0.531125876198934E-01 ,     0.157526114597950E-01 , 
  23.55035 ,    -0.130705576770129E-01 ,    -0.516931058834660E-01 ,     0.161009681119774E-01 , 
  23.57035 ,    -0.835694510458095E-02 ,    -0.499998687412501E-01 ,     0.164157486351474E-01 , 
  23.59035 ,    -0.366817237017946E-02 ,    -0.480146088895101E-01 ,     0.166865324015991E-01 , 
  23.61035 ,     0.977948747073197E-03 ,    -0.457251780598403E-01 ,     0.169039204646801E-01 , 
  23.63035 ,     0.556552666819503E-02 ,    -0.431263849635961E-01 ,     0.170598280968386E-01 , 
  23.65035 ,     0.100796373252224E-01 ,    -0.402206506034152E-01 ,     0.171477321335001E-01 , 
  23.67035 ,     0.145053736157738E-01 ,    -0.370184554524021E-01 ,     0.171628661081935E-01 , 
  23.69035 ,     0.188269396149586E-01 ,    -0.335385588254390E-01 ,     0.171023577946331E-01 , 
  23.71035 ,     0.230268298651941E-01 ,    -0.298079772540570E-01 ,     0.169653055487773E-01 , 
  23.73035 ,     0.270851304920883E-01 ,    -0.258617156398610E-01 ,     0.167527917149502E-01 , 
  23.75035 ,     0.309789741691677E-01 ,    -0.217422522004366E-01 ,     0.164678332692236E-01 , 
  23.77036 ,     0.346839743486996E-01 ,    -0.174966417283273E-01 ,     0.161150795938910E-01 , 
  23.79036 ,     0.381667456996818E-01 ,    -0.131840954470703E-01 ,     0.157013856072428E-01 , 
  23.81036 ,     0.413960835161928E-01 ,    -0.886203331468824E-02 ,     0.152345309353047E-01 , 
  23.83036 ,     0.443357114367397E-01 ,    -0.459319203307258E-02 ,     0.147236322151590E-01 , 
  23.85036 ,     0.469466637426111E-01 ,    -0.442045082664940E-03 ,     0.141786851315464E-01 , 
  23.87036 ,     0.491879713070488E-01 ,     0.352678119117308E-02 ,     0.136102399396808E-01 , 
  23.89036 ,     0.510175354941280E-01 ,     0.725014844182797E-02 ,     0.130290607692425E-01 , 
  23.91036 ,     0.523931660539683E-01 ,     0.106680596654514E-01 ,     0.124457793106554E-01 , 
  23.93036 ,     0.532737531101216E-01 ,     0.137252794283557E-01 ,     0.118705536082798E-01 , 
  23.95036 ,     0.536205382981247E-01 ,     0.163728755347601E-01 ,     0.113127424882134E-01 , 
  23.97036 ,     0.533984461385844E-01 ,     0.185696381328908E-01 ,     0.107806056384379E-01 , 
  23.99036 ,     0.525774339290789E-01 ,     0.202833349547047E-01 ,     0.102810385526614E-01 , 
  24.01036 ,     0.511338168965843E-01 ,     0.214917652713818E-01 ,     0.981935047163278E-02 , 
  24.03036 ,     0.490515251086813E-01 ,     0.221835801222771E-01 ,     0.939909214003773E-02 , 
  24.05036 ,     0.463232497023210E-01 ,     0.223588423071369E-01 ,     0.902193868329240E-02 , 
  24.07036 ,     0.429514383202504E-01 ,     0.220293063602666E-01 ,     0.868763124217338E-02 , 
  24.09036 ,     0.389491031779751E-01 ,     0.212184060680288E-01 ,     0.839397923414946E-02 , 
  24.11036 ,     0.343404098149135E-01 ,     0.199609448466313E-01 ,     0.813692329108173E-02 , 
  24.13036 ,     0.291610201779013E-01 ,     0.183024922522632E-01 ,     0.791065710752333E-02 , 
  24.15036 ,     0.234581700829505E-01 ,     0.162984978306477E-01 ,     0.770780467558810E-02 , 
  24.17036 ,     0.172904681195305E-01 ,     0.140131412080850E-01 ,     0.751964773285107E-02 , 
  24.19036 ,     0.107274105022051E-01 ,     0.115179445673123E-01 ,     0.733639675700545E-02 , 
  24.21037 ,     0.384511010137091E-02 ,     0.888884663048814E-02 ,     0.714739986296775E-02 , 
  24.23037 ,    -0.326081695317891E-02 ,     0.620977337073071E-02 ,     0.694185560702173E-02 , 
  24.25037 ,    -0.104972489169364E-01 ,     0.356281092896264E-02 ,     0.670860458625627E-02 , 
  24.27037 ,    -0.177614343455205E-01 ,     0.103148278707470E-02 ,     0.643685451170656E-02 , 
  24.29037 ,    -0.249460841105215E-01 ,    -0.130252315646049E-02 ,     0.611644043571530E-02 , 
  24.31037 ,    -0.319412594107889E-01 ,    -0.336131697854943E-02 ,     0.573816269365118E-02 , 
  24.33037 ,    -0.386363822915424E-01 ,    -0.507269598472321E-02 ,     0.529410045226011E-02 , 
  24.35037 ,    -0.449223240026209E-01 ,    -0.637191243076152E-02 ,     0.477789159544004E-02 , 
  24.37037 ,    -0.506935240303829E-01 ,    -0.720327421984756E-02 ,     0.418497064952450E-02 , 
  24.39037 ,    -0.558500913508056E-01 ,    -0.752153719973426E-02 ,     0.351275765988463E-02 , 
  24.41037 ,    -0.602998394021631E-01 ,    -0.729305290931035E-02 ,     0.276079234265459E-02 , 
