Flight time (us) , Experiment , Calculated
   14192.8600000000       ,    1.29400000000000       ,    1.29363606922554     
   14204.2190000000       ,    1.29380000000000       ,    1.29338794831824     
   14215.5930000000       ,    1.29360000000000       ,    1.29314463148037     
   14226.9690000000       ,    1.29330000000000       ,    1.29290472513900     
   14238.3440000000       ,    1.29310000000000       ,    1.29266697825500     
   14249.7340000000       ,    1.29290000000000       ,    1.29243001116414     
   14261.1410000000       ,    1.29270000000000       ,    1.29219294217723     
   14272.5470000000       ,    1.29240000000000       ,    1.29195546214167     
   14283.9530000000       ,    1.29220000000000       ,    1.29171698977325     
   14295.3750000000       ,    1.29200000000000       ,    1.29147672891767     
   14306.8120000000       ,    1.29180000000000       ,    1.29123429935496     
   14318.2660000000       ,    1.29150000000000       ,    1.29098933805932     
   14329.7190000000       ,    1.29130000000000       ,    1.29074194089577     
   14341.1720000000       ,    1.29110000000000       ,    1.29049184808932     
   14352.6560000000       ,    1.29040000000000       ,    1.29023155880521     
   14364.1410000000       ,    1.29020000000000       ,    1.28997483831519     
   14375.6250000000       ,    1.28990000000000       ,    1.28971490046205     
   14387.1250000000       ,    1.28970000000000       ,    1.28945123398822     
   14398.6410000000       ,    1.28950000000000       ,    1.28918371051344     
   14410.1560000000       ,    1.28920000000000       ,    1.28891259577734     
   14421.6870000000       ,    1.28900000000000       ,    1.28863741554412     
   14433.2340000000       ,    1.28870000000000       ,    1.28835806641397     
   14444.7660000000       ,    1.28850000000000       ,    1.28807524552844     
   14456.3120000000       ,    1.28820000000000       ,    1.28778815593580     
   14467.8910000000       ,    1.28800000000000       ,    1.28749627214079     
   14479.4680000000       ,    1.28770000000000       ,    1.28720040892151     
   14491.0470000000       ,    1.28740000000000       ,    1.28690041516127     
   14502.6410000000       ,    1.28710000000000       ,    1.28659591949392     
   14514.2350000000       ,    1.28680000000000       ,    1.28628728291742     
   14525.8440000000       ,    1.28660000000000       ,    1.28597406534333     
   14537.4690000000       ,    1.28630000000000       ,    1.28565620312591     
   14549.1090000000       ,    1.28600000000000       ,    1.28533370298857     
   14560.7500000000       ,    1.28570000000000       ,    1.28500691379077     
   14572.3910000000       ,    1.28540000000000       ,    1.28467586921820     
   14584.0470000000       ,    1.28500000000000       ,    1.28434010840687     
   14595.7180000000       ,    1.28470000000000       ,    1.28399963987095     
   14607.4070000000       ,    1.28440000000000       ,    1.28365433563681     
   14619.0940000000       ,    1.28410000000000       ,    1.28330478560013     
   14630.7810000000       ,    1.28370000000000       ,    1.28295093960337     
   14642.4850000000       ,    1.28340000000000       ,    1.28259228003395     
   14654.2030000000       ,    1.28300000000000       ,    1.28222887331154     
   14665.9220000000       ,    1.28270000000000       ,    1.28186115069440     
   14677.6560000000       ,    1.28230000000000       ,    1.28148867293817     
   14689.4060000000       ,    1.28200000000000       ,    1.28111139333012     
   14701.1570000000       ,    1.28160000000000       ,    1.28072980496345     
   14712.9060000000       ,    1.28130000000000       ,    1.28034403147659     
   14724.6720000000       ,    1.28090000000000       ,    1.27995346091907     
   14736.4530000000       ,    1.28050000000000       ,    1.27955816140965     
   14748.2500000000       ,    1.28010000000000       ,    1.27915810671885     
   14760.0470000000       ,    1.27970000000000       ,    1.27875385703902     
   14771.8440000000       ,    1.27930000000000       ,    1.27834543754301     
   14783.6720000000       ,    1.27890000000000       ,    1.27793179640856     
   14795.5000000000       ,    1.27850000000000       ,    1.27751402391541     
   14807.3280000000       ,    1.27810000000000       ,    1.27709214744707     
   14819.1720000000       ,    1.27770000000000       ,    1.27666563390015     
   14831.0310000000       ,    1.27730000000000       ,    1.27623453017561     
   14842.9060000000       ,    1.27690000000000       ,    1.27579882199433     
   14854.7810000000       ,    1.27650000000000       ,    1.27535912357242     
