  Q (1/Ang),       Ga-Ga,       Ga-P ,       Ga-O ,       P-P  ,       P-O  ,       O-O  
 11.7400000,   0.6054977,  -0.3432562,   0.1023630,   0.5971658,  -0.3478481,  -0.0275712
 11.7600000,   0.5485510,  -0.2591046,   0.0771512,   0.5356519,  -0.3281253,  -0.0260521
 11.7800000,   0.4882640,  -0.1747228,   0.0533878,   0.4704103,  -0.3080483,  -0.0260758
 11.8000000,   0.4264120,  -0.0917689,   0.0313351,   0.4032885,  -0.2878184,  -0.0276373
 11.8200000,   0.3647034,  -0.0118629,   0.0112136,   0.3360807,  -0.2676223,  -0.0306985
 11.8400000,   0.3047358,   0.0634475,  -0.0068016,   0.2704825,  -0.2476300,  -0.0351895
 11.8600000,   0.2479567,   0.1327209,  -0.0225840,   0.2080492,  -0.2279928,  -0.0410102
 11.8800000,   0.1956283,   0.1946524,  -0.0360570,   0.1501586,  -0.2088419,  -0.0480330
 11.9000000,   0.1487985,   0.2481018,  -0.0471951,   0.0979803,  -0.1902872,  -0.0561051
 11.9200000,   0.1082787,   0.2921171,  -0.0560226,   0.0524495,  -0.1724173,  -0.0650518
 11.9400000,   0.0746279,   0.3259551,  -0.0626124,   0.0142492,  -0.1552990,  -0.0746807
 11.9600000,   0.0481443,   0.3490962,  -0.0670831,  -0.0162010,  -0.1389778,  -0.0847849
 11.9800000,   0.0288649,   0.3612550,  -0.0695948,  -0.0387492,  -0.1234791,  -0.0951476
 12.0000000,   0.0165715,   0.3623853,  -0.0703450,  -0.0535071,  -0.1088090,  -0.1055463
 12.0200000,   0.0108039,   0.3526807,  -0.0695626,  -0.0608398,  -0.0949561,  -0.1157571
 12.0400000,   0.0108803,   0.3325695,  -0.0675022,  -0.0613486,  -0.0818934,  -0.1255594
 12.0600000,   0.0159231,   0.3027046,  -0.0644373,  -0.0558467,  -0.0695806,  -0.1347395
 12.0800000,   0.0248897,   0.2639487,  -0.0606534,  -0.0453308,  -0.0579657,  -0.1430954
 12.1000000,   0.0366082,   0.2173556,  -0.0564412,  -0.0309471,  -0.0469884,  -0.1504402
 12.1200000,   0.0498159,   0.1641469,  -0.0520892,  -0.0139537,  -0.0365816,  -0.1566060
 12.1400000,   0.0632002,   0.1056855,  -0.0478775,   0.0043193,  -0.0266745,  -0.1614467
 12.1600000,   0.0754405,   0.0434465,  -0.0440710,   0.0225115,  -0.0171946,  -0.1648407
 12.1800000,   0.0852503,  -0.0210142,  -0.0409134,   0.0392746,  -0.0080700,  -0.1666933
 12.2000000,   0.0914178,  -0.0860934,  -0.0386223,   0.0533136,   0.0007684,  -0.1669382
 12.2200000,   0.0928442,  -0.1501738,  -0.0373846,   0.0634264,   0.0093849,  -0.1655387
 12.2400000,   0.0885794,  -0.2116583,  -0.0373527,   0.0685412,   0.0178380,  -0.1624880
 12.2600000,   0.0778525,  -0.2690030,  -0.0386419,   0.0677490,   0.0261785,  -0.1578095
 12.2800000,   0.0600977,  -0.3207495,  -0.0413289,   0.0603325,   0.0344488,  -0.1515555
 12.3000000,   0.0349752,  -0.3655545,  -0.0454507,   0.0457891,   0.0426822,  -0.1438065
 12.3200000,   0.0023844,  -0.4022180,  -0.0510051,   0.0238478,   0.0509022,  -0.1346689
 12.3400000,  -0.0375279,  -0.4297069,  -0.0579521,  -0.0055194,   0.0591229,  -0.1242733
 12.3600000,  -0.0843673,  -0.4471765,  -0.0662158,  -0.0420938,   0.0673491,  -0.1127711
 12.3800000,  -0.1374976,  -0.4539870,  -0.0756874,  -0.0854122,   0.0755767,  -0.1003314
 12.4000000,  -0.1960534,  -0.4497164,  -0.0862292,  -0.1347764,   0.0837935,  -0.0871379
 12.4200000,  -0.2589596,  -0.4341686,  -0.0976788,  -0.1892683,   0.0919803,  -0.0733845
 12.4400000,  -0.3249551,  -0.4073773,  -0.1098539,  -0.2477717,   0.1001118,  -0.0592718
 12.4600000,  -0.3926238,  -0.3696045,  -0.1225576,  -0.3089991,   0.1081584,  -0.0450026
 12.4800000,  -0.4604279,  -0.3213355,  -0.1355840,  -0.3715232,   0.1160869,  -0.0307782
 12.5000000,  -0.5267463,  -0.2632689,  -0.1487234,  -0.4338124,   0.1238626,  -0.0167937
 12.5200000,  -0.5899145,  -0.1963023,  -0.1617680,  -0.4942696,   0.1314501,  -0.0032348
 12.5400000,  -0.6482666,  -0.1215148,  -0.1745172,  -0.5512720,   0.1388152,   0.0097263
 12.5600000,  -0.7001775,  -0.0401456,  -0.1867819,  -0.6032134,   0.1459258,   0.0219342
 12.5800000,  -0.7441047,   0.0464300,  -0.1983897,  -0.6485448,   0.1527530,   0.0332533
 12.6000000,  -0.7786284,   0.1367277,  -0.2091879,  -0.6858153,   0.1592725,   0.0435701
 12.6200000,  -0.8024886,   0.2291824,  -0.2190474,  -0.7137099,   0.1654650,   0.0527957
 12.6400000,  -0.8146196,   0.3221781,  -0.2278643,  -0.7310850,   0.1713169,   0.0608669
 12.6600000,  -0.8141790,   0.4140789,  -0.2355624,  -0.7369995,   0.1768206,   0.0677472
 12.6800000,  -0.8005724,   0.5032595,  -0.2420929,  -0.7307413,   0.1819749,   0.0734272
 12.7000000,  -0.7734718,   0.5881358,  -0.2474356,  -0.7118489,   0.1867843,   0.0779244
 12.7200000,  -0.7328286,   0.6671941,  -0.2515972,  -0.6801262,   0.1912594,   0.0812821
 12.7400000,  -0.6788789,   0.7390189,  -0.2546099,  -0.6356523,   0.1954156,   0.0835680
 12.7600000,  -0.6121437,   0.8023190,  -0.2565294,  -0.5787838,   0.1992733,   0.0848722
 12.7800000,  -0.5334213,   0.8559501,  -0.2574320,  -0.5101515,   0.2028560,   0.0853048
 12.8000000,  -0.4437737,   0.8989356,  -0.2574111,  -0.4306498,   0.2061901,   0.0849927
 12.8200000,  -0.3445072,   0.9304834,  -0.2565731,  -0.3414205,   0.2093035,   0.0840764
 12.8400000,  -0.2371467,   0.9499996,  -0.2550342,  -0.2438310,   0.2122246,   0.0827063
 12.8600000,  -0.1234057,   0.9570980,  -0.2529152,  -0.1394467,   0.2149807,   0.0810388
 12.8800000,  -0.0051514,   0.9516059,  -0.2503380,  -0.0299993,   0.2175976,   0.0792325
 12.9000000,   0.1156334,   0.9335663,  -0.2474209,   0.0826491,   0.2200981,   0.0774435
 12.9200000,   0.2368909,   0.9032355,  -0.2442748,   0.1965444,   0.2225011,   0.0758222
 12.9400000,   0.3565309,   0.8610775,  -0.2409998,   0.3096818,   0.2248211,   0.0745089
 12.9600000,   0.4724737,   0.8077544,  -0.2376817,   0.4200473,   0.2270670,   0.0736302
 12.9800000,   0.5826933,   0.7441129,  -0.2343893,   0.5256598,   0.2292425,   0.0732959
 13.0000000,   0.6852584,   0.6711687,  -0.2311729,   0.6246131,   0.2313450,   0.0735958
 13.0200000,   0.7783724,   0.5900868,  -0.2280619,   0.7151145,   0.2333662,   0.0745975
 13.0400000,   0.8604092,   0.5021603,  -0.2250649,   0.7955229,   0.2352924,   0.0763442
 13.0600000,   0.9299458,   0.4087862,  -0.2221695,   0.8643817,   0.2371043,   0.0788538
 13.0800000,   0.9857904,   0.3114404,  -0.2193427,   0.9204484,   0.2387784,   0.0821174
 13.1000000,   1.0270051,   0.2116513,  -0.2165325,   0.9627199,   0.2402874,   0.0861001
 13.1200000,   1.0529233,   0.1109722,  -0.2136698,   0.9904511,   0.2416015,   0.0907407
 13.1400000,   1.0631609,   0.0109541,  -0.2106711,   1.0031694,   0.2426891,   0.0959536
 13.1600000,   1.0576219,  -0.0868810,  -0.2074417,   1.0006823,   0.2435190,   0.1016301
 13.1800000,   1.0364973,  -0.1810672,  -0.2038787,   0.9830793,   0.2440605,   0.1076410
 13.2000000,   1.0002586,  -0.2702189,  -0.1998752,   0.9507281,   0.2442859,   0.1138393
 13.2200000,   0.9496454,  -0.3530547,  -0.1953242,   0.9042641,   0.2441709,   0.1200638
 13.2400000,   0.8856468,  -0.4284188,  -0.1901226,   0.8445759,   0.2436965,   0.1261427
 13.2600000,   0.8094795,  -0.4952994,  -0.1841752,   0.7727838,   0.2428499,   0.1318975
 13.2800000,   0.7225597,  -0.5528456,  -0.1773986,   0.6902155,   0.2416254,   0.1371478
 13.3000000,   0.6264726,  -0.6003800,  -0.1697246,   0.5983767,   0.2400253,   0.1417149
 13.3200000,   0.5229387,  -0.6374090,  -0.1611035,   0.4989188,   0.2380605,   0.1454269
 13.3400000,   0.4137776,  -0.6636295,  -0.1515066,   0.3936040,   0.2357507,   0.1481224
 13.3600000,   0.3008706,  -0.6789318,  -0.1409287,   0.2842692,   0.2331245,   0.1496552
 13.3800000,   0.1861232,  -0.6833997,  -0.1293892,   0.1727882,   0.2302192,   0.1498975
 13.4000000,   0.0714275,  -0.6773066,  -0.1169330,   0.0610345,   0.2270803,   0.1487439
 13.4200000,  -0.0413742,  -0.6611085,  -0.1036306,  -0.0491554,   0.2237604,   0.1461141
 13.4400000,  -0.1505236,  -0.6354335,  -0.0895775,  -0.1560168,   0.2203184,   0.1419552
 13.4600000,  -0.2543782,  -0.6010691,  -0.0748929,  -0.2578900,   0.2168181,   0.1362439
 13.4800000,  -0.3514399,  -0.5589455,  -0.0597175,  -0.3532498,   0.2133266,   0.1289874
 13.5000000,  -0.4403797,  -0.5101176,  -0.0442109,  -0.4407320,   0.2099123,   0.1202242
 13.5200000,  -0.5200584,  -0.4557439,  -0.0285485,  -0.5191553,   0.2066434,   0.1100235
 13.5400000,  -0.5895422,  -0.3970647,  -0.0129173,  -0.5875395,   0.2035857,   0.0984849
 13.5600000,  -0.6481142,  -0.3353780,   0.0024876,  -0.6451184,   0.2008003,   0.0857363
 13.5800000,  -0.6952808,  -0.2720149,   0.0174681,  -0.6913485,   0.1983420,   0.0719319
 13.6000000,  -0.7307729,  -0.2083149,   0.0318272,  -0.7259116,   0.1962571,   0.0572496
 13.6200000,  -0.7545428,  -0.1456003,   0.0453742,  -0.7487142,   0.1945816,   0.0418872
 13.6400000,  -0.7667563,  -0.0851518,   0.0579286,  -0.7598807,   0.1933394,   0.0260589
 13.6600000,  -0.7677807,  -0.0281849,   0.0693254,  -0.7597431,   0.1925412,   0.0099909
 13.6800000,  -0.7581688,   0.0241729,   0.0794187,  -0.7488265,   0.1921831,  -0.0060830
 13.7000000,  -0.7386397,   0.0709026,   0.0880856,  -0.7278306,   0.1922458,  -0.0219265
